interaction_id,sender_id,receiver_id,channel,interaction_date,response_time_hours,sentiment_raw
INT00034925,EMP00695,EMP00745,email,2024-10-04,12.438906343869185,0.05669720713585417
INT00034926,EMP00029,EMP00135,meeting,2024-05-07,,0.0555433379660131
INT00034927,EMP00141,EMP00109,meeting,2024-01-03,,0.45173436599874883
INT00034928,EMP00979,EMP00801,slack,2024-06-03,,0.4553211994383697
INT00034929,EMP00901,EMP00889,slack,2024-12-21,,0.5084977774010839
INT00034930,EMP00134,EMP00200,email,2024-02-08,0.7072435592640464,-0.38670491062202783
INT00034931,EMP00895,EMP00891,jira_comment,2024-03-28,,0.16844975179653213
INT00034932,EMP00921,EMP00923,email,2024-01-07,2.8732936439645083,0.09306522408737684
INT00034933,EMP00598,EMP00801,email,2024-10-16,3.683279244413616,0.1897036735908733
INT00034934,EMP00262,EMP00298,email,2024-03-25,8.946421476513743,0.47459132466071474
INT00034935,EMP00986,EMP00107,slack,2024-09-06,,-0.48255201321863417
INT00034936,EMP00735,EMP00708,slack,2024-01-21,,0.24343258403825876
INT00034937,EMP00910,EMP00897,slack,2024-08-07,,-0.01585003837799026
INT00034938,EMP00399,EMP00370,meeting,2024-08-22,,-0.4696652981218157
INT00034939,EMP00004,EMP00799,meeting,2024-04-03,,-0.006812886259061721
INT00034940,EMP00999,EMP00981,email,2024-02-02,0.22234395184283198,0.0959479788100061
INT00034941,EMP00899,EMP00916,jira_comment,2024-02-20,,0.04330935594095946
INT00034942,EMP00028,EMP00289,slack,2024-05-26,,0.036449505602071844
INT00034943,EMP00401,EMP00129,jira_comment,2024-03-06,,0.5952663441383543
INT00034944,EMP00611,EMP00210,email,2024-04-10,3.9172408275442057,-0.18695422040742635
INT00034945,EMP00231,EMP00222,slack,2024-01-26,,0.38267431211185654
INT00034946,EMP00130,EMP00159,meeting,2024-03-11,,0.18698245980153275
INT00034947,EMP00693,EMP00737,email,2024-05-18,7.247257070110598,0.11583788278418349
INT00034948,EMP00777,EMP00770,slack,2024-04-15,,0.12134850650489695
INT00034949,EMP00702,EMP00713,slack,2024-09-13,,-0.06041581885144781
INT00034950,EMP00618,EMP00051,slack,2024-01-10,,0.1759529480352951
INT00034951,EMP00183,EMP00133,slack,2024-11-24,,-0.00473369514462213
INT00034952,EMP00967,EMP00444,slack,2024-03-02,,0.39437050027835086
INT00034953,EMP00066,EMP00138,jira_comment,2024-04-05,,0.4965911789382267
INT00034954,EMP00725,EMP00248,slack,2024-06-18,,0.31900552780176167
INT00034955,EMP00334,EMP00339,slack,2024-02-08,,-0.39558218031013603
INT00034956,EMP00598,EMP00971,email,2024-10-21,0.3182226575603233,-0.23738957311543
INT00034957,EMP00617,EMP00530,slack,2024-09-30,,0.053609240429053844
INT00034958,EMP00975,EMP00966,meeting,2024-01-23,,0.0874247498016757
INT00034959,EMP00306,EMP00261,slack,2024-10-17,,-0.17807778740921723
INT00034960,EMP00046,EMP00174,email,2024-08-28,1.0471710927125017,-0.13978411653122932
INT00034961,EMP00752,EMP00768,email,2024-07-07,4.587284694960141,-0.14469518019122204
INT00034962,EMP00423,EMP00081,email,2024-07-26,1.9833960917976774,0.1881896693912577
INT00034963,EMP00335,EMP00299,meeting,2024-05-18,,-0.5277976667485208
INT00034964,EMP00565,EMP00559,meeting,2024-07-18,,-0.19993926584732838
INT00034965,EMP00210,EMP00166,email,2024-01-13,7.602456107230859,-0.16083455671483463
INT00034966,EMP00164,EMP00112,slack,2024-10-01,,0.4467812515427412
INT00034967,EMP00836,EMP00798,meeting,2024-01-16,,0.022262750958829458
INT00034968,EMP00107,EMP00076,email,2024-06-07,4.946785624683795,-0.03357039108969018
INT00034969,EMP00448,EMP00473,slack,2024-04-20,,0.28103409140350666
INT00034970,EMP00226,EMP00237,slack,2024-10-18,,0.3595161467794069
INT00034971,EMP00866,EMP00350,meeting,2024-04-03,,-0.029292465381524857
INT00034972,EMP00680,EMP00123,email,2024-12-09,2.069165119136887,0.02679739120339973
INT00034973,EMP00551,EMP00564,email,2024-01-17,7.723848630076882,0.604760010443984
INT00034974,EMP00251,EMP00213,meeting,2024-10-01,,0.07023842967452433
INT00034975,EMP00888,EMP00912,slack,2024-03-07,,-0.41364637257364245
INT00034976,EMP00346,EMP00892,meeting,2024-02-01,,-0.2923382022333222
INT00034977,EMP00203,EMP00202,email,2024-03-19,17.441616816716,0.18455005952147027
INT00034978,EMP00717,EMP00728,slack,2024-08-20,,0.1558219713087801
INT00034979,EMP00860,EMP00857,slack,2024-08-08,,0.005569910180916682
INT00034980,EMP00604,EMP00632,email,2024-06-12,5.619108578699564,-0.3541249494059563
INT00034981,EMP00976,EMP00882,email,2024-04-08,9.552344552014675,0.09012548312060836
INT00034982,EMP00454,EMP00370,meeting,2024-09-28,,0.24872554473759484
INT00034983,EMP00651,EMP00732,jira_comment,2024-03-16,,0.48645584372474027
INT00034984,EMP00861,EMP00880,slack,2024-07-29,,0.23072140821314863
INT00034985,EMP00084,EMP00080,meeting,2024-11-13,,0.00010070257622361856
INT00034986,EMP00851,EMP00848,slack,2024-03-12,,0.3861159541054844
INT00034987,EMP00301,EMP00309,slack,2024-01-19,,-0.24929039654138932
INT00034988,EMP00788,EMP00800,meeting,2024-11-30,,-0.3563543953665852
INT00034989,EMP00564,EMP00478,email,2024-01-12,16.374049899566124,-0.0838409164489248
INT00034990,EMP00834,EMP00854,slack,2024-07-02,,-0.3525322848265957
INT00034991,EMP00911,EMP00882,slack,2024-11-28,,0.10298651542039484
INT00034992,EMP00675,EMP00774,meeting,2024-09-18,,0.07441215243248941
INT00034993,EMP00153,EMP00362,slack,2024-12-24,,0.25590674742088537
INT00034994,EMP00995,EMP00996,slack,2024-07-10,,0.24394002397182307
INT00034995,EMP00855,EMP00850,slack,2024-08-04,,-0.010483358377909882
INT00034996,EMP00188,EMP00165,slack,2024-02-01,,-0.17804311617249516
INT00034997,EMP00931,EMP00960,email,2024-11-06,4.157733877201001,-0.4688692507969563
INT00034998,EMP00049,EMP00103,slack,2024-03-19,,-0.29621962511259137
INT00034999,EMP00711,EMP00713,slack,2024-01-09,,-0.057330963848720884
INT00035000,EMP00988,EMP00833,slack,2024-01-11,,0.12259122459846195
INT00035001,EMP00344,EMP00771,slack,2024-06-10,,0.26591430760494617
INT00035002,EMP00863,EMP00896,slack,2024-11-14,,0.14093292772047886
INT00035003,EMP00721,EMP00506,jira_comment,2024-02-25,,0.04050887011081269
INT00035004,EMP00308,EMP00022,email,2024-07-05,5.074782213559047,-0.6391401005737691
INT00035005,EMP00333,EMP00854,slack,2024-03-13,,0.30409226041436244
INT00035006,EMP00763,EMP00760,jira_comment,2024-02-19,,-0.28379807771722376
INT00035007,EMP00274,EMP00268,meeting,2024-08-06,,-0.3526028564383976
INT00035008,EMP00038,EMP00693,slack,2024-06-09,,0.18495748755849095
INT00035009,EMP00714,EMP00730,slack,2024-11-28,,0.018300282523658784
INT00035010,EMP00069,EMP00467,email,2024-05-03,3.999517947366396,-0.11452879184958989
INT00035011,EMP00582,EMP00573,slack,2024-04-27,,-0.05633708834518561
INT00035012,EMP00140,EMP00022,slack,2024-11-23,,-0.19910996706676512
INT00035013,EMP00281,EMP00286,slack,2024-12-10,,0.2610919633099851
INT00035014,EMP00917,EMP00920,email,2024-01-10,0.11772969296446575,0.37385066430664227
INT00035015,EMP00893,EMP00891,jira_comment,2024-03-29,,0.5364030453257368
INT00035016,EMP00623,EMP00647,slack,2024-12-30,,0.17041928663827366
INT00035017,EMP00948,EMP00960,slack,2024-08-03,,-0.2544294651187734
INT00035018,EMP00278,EMP00330,meeting,2024-10-04,,-0.020484855096570484
INT00035019,EMP00652,EMP00404,jira_comment,2024-02-09,,0.2524325037927375
INT00035020,EMP00231,EMP00228,email,2024-10-13,3.292729486480686,0.058476117110820895
INT00035021,EMP00361,EMP00411,slack,2024-07-18,,0.3037129842728856
INT00035022,EMP00197,EMP00055,email,2024-02-07,2.819538080121729,0.052216890562951986
INT00035023,EMP00411,EMP00379,meeting,2024-07-24,,0.5547394810544459
INT00035024,EMP00211,EMP00239,slack,2024-11-27,,0.17247519258897062
INT00035025,EMP00876,EMP00841,email,2024-09-27,3.746861839964705,0.2249040166983756
INT00035026,EMP00421,EMP00390,slack,2024-03-01,,-0.08203720145611032
INT00035027,EMP00093,EMP00084,meeting,2024-07-15,,0.008039543534413704
INT00035028,EMP00374,EMP00945,email,2024-04-29,4.403903047118245,0.6055590538071579
INT00035029,EMP00221,EMP00327,jira_comment,2024-12-06,,0.43728131075132015
INT00035030,EMP00455,EMP00355,slack,2024-04-30,,-0.3345057271216947
INT00035031,EMP00966,EMP00651,email,2024-10-15,4.594407985856545,0.1829503347562343
INT00035032,EMP00432,EMP00981,slack,2024-07-14,,0.39162144762311824
INT00035033,EMP00930,EMP00872,slack,2024-09-06,,0.17090524775256966
INT00035034,EMP00362,EMP00645,meeting,2024-02-06,,0.39703746546189145
INT00035035,EMP00233,EMP00778,email,2024-10-11,5.40462957535229,0.622299310224076
INT00035036,EMP00999,EMP00945,slack,2024-04-24,,0.36791329298361974
INT00035037,EMP00767,EMP00753,slack,2024-09-14,,0.3282887662705912
INT00035038,EMP00372,EMP00442,slack,2024-01-04,,-0.19560237609266704
INT00035039,EMP00882,EMP00909,email,2024-05-21,0.9842125620025304,0.5401735287837734
INT00035040,EMP00876,EMP00924,email,2024-06-02,1.5326238603863842,0.489902304148207
INT00035041,EMP00495,EMP00498,meeting,2024-09-11,,-0.6904334088227375
INT00035042,EMP00916,EMP00901,email,2024-06-19,2.8826667767957415,0.11498084877924533
INT00035043,EMP00196,EMP00055,email,2024-04-26,6.35506894891457,-0.3312765575917499
INT00035044,EMP00914,EMP00418,email,2024-09-17,0.5145029219536117,-0.1028886203120205
INT00035045,EMP00092,EMP00187,meeting,2024-07-21,,-0.03137395374961391
INT00035046,EMP00988,EMP00935,email,2024-02-04,4.997791271027109,0.05659597990149889
INT00035047,EMP00511,EMP00509,email,2024-04-25,2.493627506905006,-0.13001766897882194
INT00035048,EMP00616,EMP00640,email,2024-07-12,1.7714797984915027,-0.14474005275020518
INT00035049,EMP00564,EMP00594,email,2024-12-18,9.521421585322251,0.1570803978460773
INT00035050,EMP00231,EMP00218,jira_comment,2024-04-01,,0.09901754720257995
INT00035051,EMP00752,EMP00780,meeting,2024-05-25,,0.8498986305480047
INT00035052,EMP00435,EMP00441,slack,2024-07-01,,-0.04945678812446094
INT00035053,EMP00992,EMP00950,email,2024-09-28,7.872080847200336,-0.038450692748591975
INT00035054,EMP00717,EMP00736,jira_comment,2024-02-02,,0.20322217341999793
INT00035055,EMP00236,EMP00245,meeting,2024-02-22,,0.014399268456428513
INT00035056,EMP00457,EMP00392,email,2024-04-02,4.079995239219993,0.14498615509189372
INT00035057,EMP00031,EMP00159,slack,2024-02-12,,-0.1012393913869715
INT00035058,EMP00975,EMP00210,email,2024-01-02,2.862639686866572,-0.016027430928981873
INT00035059,EMP00283,EMP00974,slack,2024-09-17,,0.008711059262994161
INT00035060,EMP00094,EMP00570,email,2024-03-24,7.229326019884125,0.009384929293995245
INT00035061,EMP00146,EMP00151,jira_comment,2024-04-26,,-0.33471488865324595
INT00035062,EMP00579,EMP00587,jira_comment,2024-11-20,,0.535614801893236
INT00035063,EMP00965,EMP00745,email,2024-03-14,21.352297389939658,0.019071458249819914
INT00035064,EMP00510,EMP00403,meeting,2024-04-15,,0.21748951860469676
INT00035065,EMP00747,EMP00729,jira_comment,2024-12-21,,-0.36600524560082304
INT00035066,EMP00224,EMP00260,email,2024-01-24,7.074538322403411,0.4336048892919653
INT00035067,EMP00386,EMP00604,email,2024-03-31,5.396912185340801,-0.19504058006051164
INT00035068,EMP00607,EMP00627,jira_comment,2024-02-04,,0.26154280554899323
INT00035069,EMP00370,EMP00364,slack,2024-01-29,,-0.3178295682391439
INT00035070,EMP00709,EMP00483,email,2024-01-10,4.214456254962998,0.09597861483025413
INT00035071,EMP00367,EMP00668,slack,2024-05-08,,0.024384069282922305
INT00035072,EMP00305,EMP00380,jira_comment,2024-11-18,,0.717999710993147
INT00035073,EMP00366,EMP00382,slack,2024-07-18,,0.07349912995553184
INT00035074,EMP00363,EMP00407,meeting,2024-04-10,,0.13753290089500647
INT00035075,EMP00860,EMP00844,email,2024-08-18,2.083500743908176,0.03816720965413727
INT00035076,EMP00402,EMP00441,meeting,2024-03-06,,-0.24850598572455487
INT00035077,EMP00476,EMP00410,email,2024-09-07,9.06140755546757,-0.0724319087987246
INT00035078,EMP00097,EMP00143,slack,2024-06-20,,0.05865332860962886
INT00035079,EMP00837,EMP00856,jira_comment,2024-04-12,,0.11096233951775014
INT00035080,EMP00006,EMP00543,email,2024-12-03,4.233978685844758,0.14452958101645108
INT00035081,EMP00376,EMP00072,slack,2024-12-10,,0.25918612702762184
INT00035082,EMP00293,EMP00302,email,2024-04-18,4.069826710460774,0.28409263589107553
INT00035083,EMP00010,EMP00165,email,2024-04-30,1.0769964383583364,-0.14973377738552412
INT00035084,EMP00210,EMP00352,jira_comment,2024-10-17,,-0.5744903178962849
INT00035085,EMP00726,EMP00732,slack,2024-08-29,,0.7674183457790522
INT00035086,EMP00695,EMP00700,email,2024-12-10,9.581543332634206,-0.0116823064485259
INT00035087,EMP00923,EMP00895,meeting,2024-10-21,,-0.08338464296942447
INT00035088,EMP00091,EMP00042,slack,2024-08-22,,-0.376393266247406
INT00035089,EMP00561,EMP00568,email,2024-05-04,2.8616074571002605,0.21636971133363542
INT00035090,EMP00776,EMP00658,jira_comment,2024-04-26,,0.047553999810990066
INT00035091,EMP00526,EMP00912,meeting,2024-11-25,,0.05210306034406752
INT00035092,EMP00926,EMP00884,slack,2024-01-17,,-0.17868267758298015
INT00035093,EMP00112,EMP00062,email,2024-05-26,1.401416919297084,0.46028340650927846
INT00035094,EMP00752,EMP00766,jira_comment,2024-04-13,,0.6715377840131125
INT00035095,EMP00367,EMP00358,slack,2024-11-08,,0.474418736377466
INT00035096,EMP00373,EMP00379,slack,2024-12-06,,-0.19154020526602258
INT00035097,EMP00267,EMP00329,meeting,2024-12-27,,0.12275362596498447
INT00035098,EMP00113,EMP00341,slack,2024-04-27,,0.040530335176024064
INT00035099,EMP00352,EMP00455,slack,2024-05-12,,0.012613493091894232
INT00035100,EMP00911,EMP00869,email,2024-04-05,1.0191173304620869,0.014871730983305353
INT00035101,EMP00370,EMP00393,slack,2024-08-03,,0.4350416017818469
INT00035102,EMP00125,EMP00197,meeting,2024-07-23,,0.5244783369124769
INT00035103,EMP00647,EMP00620,slack,2024-01-20,,0.46832769805379726
INT00035104,EMP00870,EMP00895,slack,2024-11-23,,0.05553244068207863
INT00035105,EMP00606,EMP00619,slack,2024-08-17,,-0.06437940257052338
INT00035106,EMP00580,EMP00581,slack,2024-02-10,,-0.3517256202386706
INT00035107,EMP00056,EMP00038,email,2024-08-25,5.898310216104496,-0.05681365150042719
INT00035108,EMP00552,EMP00374,slack,2024-10-24,,0.408277414210931
INT00035109,EMP00564,EMP00160,slack,2024-07-15,,0.004156155924451108
INT00035110,EMP00344,EMP00365,email,2024-03-11,3.8006675531855616,0.46028952654514954
INT00035111,EMP00978,EMP00939,slack,2024-08-17,,-0.0505330077088503
INT00035112,EMP00812,EMP00496,email,2024-01-18,4.400812840580969,0.28005458194179356
INT00035113,EMP00078,EMP00243,slack,2024-09-22,,-0.05976593400523883
INT00035114,EMP00445,EMP00472,jira_comment,2024-11-08,,0.07513989116446484
INT00035115,EMP00660,EMP00596,email,2024-05-01,8.334429405941624,-0.6024655676999369
INT00035116,EMP00939,EMP00986,slack,2024-09-17,,0.528695001358224
INT00035117,EMP00593,EMP00596,slack,2024-05-27,,0.33897036165141
INT00035118,EMP00613,EMP00685,slack,2024-06-19,,0.38787322969227056
INT00035119,EMP00127,EMP00469,email,2024-03-23,2.6333832535289536,0.13062631483586876
INT00035120,EMP00625,EMP00603,slack,2024-03-25,,-0.01519533511437926
INT00035121,EMP00106,EMP00125,email,2024-02-22,1.9418926101333118,0.00011479582473834793
INT00035122,EMP00597,EMP00381,meeting,2024-02-14,,-0.1533418205001115
INT00035123,EMP00658,EMP00599,email,2024-02-10,2.371189911270106,0.5908149233162276
INT00035124,EMP00127,EMP00197,email,2024-05-31,5.906254742348503,0.0821381811482591
INT00035125,EMP00910,EMP00871,slack,2024-05-23,,-0.2351948549559371
INT00035126,EMP00175,EMP00059,slack,2024-06-08,,0.5869022966201928
INT00035127,EMP00640,EMP00995,email,2024-01-17,0.5002408033828978,0.4995406908683572
INT00035128,EMP00990,EMP00981,slack,2024-12-15,,0.08896625463684253
INT00035129,EMP00652,EMP00615,slack,2024-01-19,,0.03155167955050045
INT00035130,EMP00737,EMP00775,slack,2024-11-15,,-0.1672312212414752
INT00035131,EMP00613,EMP00337,slack,2024-12-24,,-0.4276378320330464
INT00035132,EMP00570,EMP00555,slack,2024-10-05,,-0.07067781540865725
INT00035133,EMP00989,EMP00923,email,2024-09-06,5.325857052372985,0.062479041523130496
INT00035134,EMP00331,EMP00040,meeting,2024-09-28,,0.06423609330080329
INT00035135,EMP00328,EMP00311,email,2024-12-18,0.17614429742399934,-0.1538027088949753
INT00035136,EMP00393,EMP00381,slack,2024-07-09,,0.5395491713845013
INT00035137,EMP00310,EMP00316,email,2024-03-07,17.994915456023428,-0.2217278214757107
INT00035138,EMP00863,EMP00809,slack,2024-04-19,,-0.31585487877970364
INT00035139,EMP00451,EMP00341,email,2024-05-07,0.9595468237648006,-0.5474139136182843
INT00035140,EMP00705,EMP00715,email,2024-07-26,14.10804483004376,0.40143141144520333
INT00035141,EMP00782,EMP00796,email,2024-01-03,0.6955043463995618,-0.2267353627536324
INT00035142,EMP00757,EMP00777,jira_comment,2024-04-12,,0.23533969096699314
INT00035143,EMP00770,EMP00759,meeting,2024-10-07,,0.5873441043302513
INT00035144,EMP00538,EMP00550,slack,2024-04-19,,0.25437345485389995
INT00035145,EMP00477,EMP00433,email,2024-03-18,0.6366697634664482,0.39934675928269003
INT00035146,EMP00538,EMP00520,meeting,2024-01-07,,0.12474581952747722
INT00035147,EMP00194,EMP00062,email,2024-12-19,2.3890672734009994,0.24733146886775784
INT00035148,EMP00137,EMP00906,slack,2024-05-07,,0.28351795018803044
INT00035149,EMP00216,EMP00230,email,2024-11-13,3.5160170085322813,0.49971195034190086
INT00035150,EMP00359,EMP00201,slack,2024-07-10,,-0.14221057790671546
INT00035151,EMP00032,EMP00015,email,2024-03-09,1.9841628135490386,0.12503723306717138
INT00035152,EMP00469,EMP00839,jira_comment,2024-02-22,,-0.16743228052092654
INT00035153,EMP00968,EMP00913,slack,2024-04-11,,0.29572174594121686
INT00035154,EMP00305,EMP00324,jira_comment,2024-05-01,,0.3478546161543623
INT00035155,EMP00160,EMP00017,email,2024-05-19,8.50830167558969,-0.22175670181602883
INT00035156,EMP00852,EMP00143,email,2024-07-31,4.09761415458386,0.2609050169689644
INT00035157,EMP00066,EMP00084,email,2024-06-11,11.261096290201552,-0.7779174263470728
INT00035158,EMP00835,EMP00826,meeting,2024-04-14,,0.006578535332742316
INT00035159,EMP00403,EMP00381,meeting,2024-10-14,,0.20730795620495088
INT00035160,EMP00342,EMP00470,meeting,2024-04-07,,-0.07773698473946572
INT00035161,EMP00493,EMP00534,meeting,2024-02-17,,-0.03981540667654904
INT00035162,EMP00209,EMP00567,email,2024-06-05,2.733242925635549,-0.27151914271705546
INT00035163,EMP00205,EMP00177,slack,2024-02-28,,0.5122561803244937
INT00035164,EMP00053,EMP00093,email,2024-01-15,0.5054461594950872,0.6014729496407878
INT00035165,EMP00261,EMP00116,email,2024-12-11,5.941075786747215,0.44374206050267384
INT00035166,EMP00004,EMP00179,jira_comment,2024-03-07,,-0.009324484638848357
INT00035167,EMP00084,EMP00095,meeting,2024-08-07,,0.07553240069854221
INT00035168,EMP00221,EMP00234,slack,2024-08-14,,-0.5460807847904221
INT00035169,EMP00791,EMP00799,jira_comment,2024-05-01,,0.054395673675458125
INT00035170,EMP00695,EMP00698,email,2024-06-23,0.33875142912464057,0.09054509361832053
INT00035171,EMP00651,EMP00608,slack,2024-10-11,,0.06665060187882085
INT00035172,EMP00380,EMP00416,jira_comment,2024-09-16,,0.7289336509528771
INT00035173,EMP00841,EMP00797,slack,2024-01-19,,-0.08006697629419202
INT00035174,EMP00531,EMP00518,email,2024-05-22,0.0372863336042221,0.09228217823327266
INT00035175,EMP00135,EMP00162,slack,2024-05-03,,0.12687821402319177
INT00035176,EMP00654,EMP00663,meeting,2024-07-04,,0.12641902862717833
INT00035177,EMP00026,EMP00155,slack,2024-09-06,,0.6190960866156525
INT00035178,EMP00142,EMP00896,slack,2024-04-23,,0.47113483776349496
INT00035179,EMP00312,EMP00338,email,2024-06-25,1.7137272149306206,0.24751689761313558
INT00035180,EMP00662,EMP00652,meeting,2024-02-05,,-0.29744337106546426
INT00035181,EMP00701,EMP00726,slack,2024-03-16,,0.36336262238598294
INT00035182,EMP00786,EMP00824,email,2024-08-24,1.0759996899720197,0.6401861586169874
INT00035183,EMP00933,EMP00972,email,2024-07-02,10.742642652991455,-0.003894328022364807
