employee_id,department,job_level,tenure_years,monthly_salary,engagement_score,age,gender,education,salary_vs_dept_avg,latest_rating,avg_rating,rating_trend,avg_sentiment,pct_negative_review,absent_rate,avg_hours_worked,no_show_count,absence_worsening,influence_score,in_degree_weighted_norm,betweenness_norm,network_role,is_isolated,avg_completion_rate,n_trainings_completed,avg_assessment_score
EMP00884,IT Infrastructure,2,3.76,13392470,3.2,38,L,D3,0.8153616587127657,4,3.5,0.9999999999999996,-0.11315,0.5,0.0,7.9961832061068705,0,0.0,0.0386,0.1304347826086956,0.0,Information Broker,1,0.71,1,70.63333333333334
EMP00885,IT Infrastructure,1,2.46,15100374,3.5,50,L,S1,0.9193424358481386,3,3.5,-0.9999999999999998,-0.10115,0.5,0.026717557251908396,7.786259541984733,0,-0.015617715617715619,0.0092,0.0,0.0,Central Connector,1,0.7266666666666667,0,82.3
EMP00886,IT Infrastructure,2,2.77,16681239,3.3,32,L,S1,1.0155888122522638,3,3.0,-3.14018491736755e-16,-0.064,0.5,0.05343511450381679,7.206106870229007,0,0.10606060606060606,0.0092,0.0,0.0,Information Broker,1,0.836,3,79.76
EMP00887,IT Infrastructure,2,1.6,16609481,3.0,48,P,D3,1.011220034729827,4,3.5,0.9999999999999996,-0.2143,1.0,0.03435114503816794,7.734351145038168,0,-0.0006993006993007006,0.1153,0.391304347826087,0.0,Central Connector,0,0.755,1,79.0
EMP00888,IT Infrastructure,1,1.92,12175552,4.9,46,P,D3,0.7412731388954786,5,5.0,-1.0721261933235726e-15,0.6705,0.0,0.03435114503816794,7.713358778625954,2,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.59,0,84.7
EMP00889,IT Infrastructure,1,1.45,14617367,3.8,23,L,S2,0.8899359567826729,3,3.5,-0.9999999999999998,-0.2023,1.0,0.019083969465648856,7.833587786259542,0,-0.015617715617715619,0.0092,0.0,0.0,Information Broker,1,0.675,1,78.0
EMP00890,IT Infrastructure,2,4.84,18576132,2.3,30,L,S2,1.1309538718389724,2,2.5,-1.0000000000000007,-0.14215000000000003,0.5,0.03435114503816794,7.70763358778626,0,-0.031002331002331004,0.0092,0.0,0.0,Information Broker,1,0.8866666666666667,3,76.83333333333333
EMP00891,IT Infrastructure,2,2.53,20191260,4.7,32,P,S1,1.2292862515354313,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.0,8.032442748091603,0,0.0,0.0431,0.1304347826086956,0.0,Information Broker,1,0.8233333333333333,2,75.2
EMP00892,IT Infrastructure,1,1.69,12034283,3.0,45,L,S1,0.732672385922749,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.0,8.034351145038167,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.7825,2,81.725
EMP00893,IT Infrastructure,1,5.63,11527477,2.4,37,P,S1,0.7018169738288199,2,2.5,-1.0000000000000007,0.2263,0.0,0.0,8.006870229007633,0,0.0,0.1294,0.391304347826087,0.0357142857142857,Central Connector,0,0.7050000000000001,0,60.949999999999996
EMP00894,IT Infrastructure,2,1.27,13914608,4.2,43,P,S1,0.8471505151191616,4,4.5,-1.0000000000000007,0.0,0.0,0.011450381679389313,7.95381679389313,0,0.015151515151515152,0.0421,0.1304347826086956,0.0,Information Broker,1,0.9233333333333333,3,64.0
EMP00895,IT Infrastructure,4,1.43,24695204,4.0,37,L,S2,1.5034958073970017,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.022900763358778626,7.823664122137405,1,-0.031002331002331004,0.0092,0.0,0.0,Information Broker,1,0.7733333333333333,2,68.86666666666667
EMP00896,IT Infrastructure,1,2.58,12402964,2.7,25,L,S1,0.7551184583571753,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.0,7.996564885496183,0,0.0,0.0421,0.1304347826086956,0.0,Central Connector,1,0.765,1,85.875
EMP00897,IT Infrastructure,1,3.51,13066778,1.6,35,L,S1,0.7955328467498135,2,2.5,-1.0000000000000007,-0.14215000000000003,0.5,0.03435114503816794,7.763358778625954,0,0.045454545454545456,0.0092,0.0,0.0,Information Broker,1,0.63,0,82.1
EMP00898,IT Infrastructure,2,4.11,18907256,2.4,32,P,S1,1.1511133953532762,3,2.0,1.9999999999999996,-0.37645,1.0,0.015267175572519083,7.8847328244274815,0,0.030303030303030304,0.1332,0.4347826086956521,0.0,Central Connector,0,0.91,2,71.19999999999999
EMP00899,IT Infrastructure,2,3.3,18473492,2.5,30,P,S2,1.124704933394438,4,3.5,0.9999999999999996,-0.2143,1.0,0.003816793893129771,7.990458015267175,0,0.0,0.0485,0.1304347826086956,0.0,Information Broker,1,0.7949999999999999,3,56.400000000000006
EMP00900,IT Infrastructure,2,4.44,18455342,3.7,49,L,S2,1.1235999233323928,3,3.5,-0.9999999999999998,-0.11315,0.5,0.019083969465648856,7.831297709923665,0,0.030303030303030304,0.0431,0.1304347826086956,0.0,Information Broker,1,0.71,0,83.0
EMP00901,IT Infrastructure,4,1.63,20082730,3.6,37,L,S2,1.2226787175390812,3,3.5,-0.9999999999999998,-0.10115,0.5,0.011450381679389313,7.87442748091603,0,0.0,0.0092,0.0,0.0,Central Connector,1,0.77,0,80.7
EMP00902,IT Infrastructure,1,5.94,15163028,2.8,32,P,D3,0.9231569427587375,3,3.5,-0.9999999999999998,-0.10115,0.5,0.022900763358778626,7.833587786259542,1,0.014918414918414918,0.0092,0.0,0.0,Information Broker,1,0.89,1,75.0
EMP00903,IT Infrastructure,3,2.76,20120000,4.0,51,P,S1,1.2249477932973414,5,4.5,0.9999999999999991,0.33525,0.0,0.011450381679389313,7.8366412213740455,0,-0.015384615384615385,0.0092,0.0,0.0,Information Broker,1,0.86,3,68.475
EMP00904,IT Infrastructure,1,5.51,16243986,3.0,35,L,S2,0.9889679326567051,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.019083969465648856,7.802671755725191,0,-0.00023310023310023353,0.0092,0.0,0.0,Central Connector,1,0.9450000000000001,2,77.75
EMP00905,IT Infrastructure,2,3.88,18581485,2.9,30,P,S1,1.1312797737046545,3,3.5,-0.9999999999999998,0.148,0.0,0.06870229007633588,7.217175572519085,0,0.02937062937062937,0.0092,0.0,0.0,Information Broker,1,0.73,0,61.8
EMP00906,IT Infrastructure,4,2.15,22222034,3.3,26,L,S2,1.3529240313557898,4,3.5,0.9999999999999996,0.05685000000000001,0.5,0.0648854961832061,7.178625954198473,0,-0.031235431235431238,0.0695,0.2608695652173913,0.0,Central Connector,1,0.8049999999999999,2,67.3
EMP00907,IT Infrastructure,3,5.81,19403346,2.9,26,P,S2,1.1813163948948706,3,3.5,-0.9999999999999998,-0.11315,0.5,0.015267175572519083,7.8893129770992365,0,-0.015384615384615385,0.0092,0.0,0.0,Information Broker,1,0.63,1,75.85
EMP00908,IT Infrastructure,1,1.68,17064661,3.7,28,L,S2,1.0389323476797814,3,3.0,-3.14018491736755e-16,-0.2263,1.0,0.007633587786259542,7.979389312977099,0,-0.015384615384615385,0.0546,0.1304347826086956,0.0239291696578128,Information Broker,1,0.725,1,72.55
EMP00909,IT Infrastructure,2,3.89,18672968,2.6,38,P,S1,1.1368494505920412,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.003816793893129771,7.946946564885496,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.81,2,70.13333333333334
EMP00910,IT Infrastructure,3,4.43,18580470,2.9,37,L,S1,1.1312179783761158,3,3.0,-3.14018491736755e-16,0.03484999999999999,0.5,0.05343511450381679,7.188549618320611,3,-0.00046620046620046707,0.0934,0.2608695652173913,0.0238095238095238,Central Connector,1,0.8640000000000001,4,66.84
EMP00911,IT Infrastructure,2,1.78,15763475,3.8,36,P,S1,0.959713415305557,3,3.0,-3.14018491736755e-16,0.04684999999999999,0.5,0.04198473282442748,7.353435114503816,1,-0.04638694638694639,0.0092,0.0,0.0,Information Broker,1,0.82,1,73.23333333333333
EMP00912,IT Infrastructure,2,4.55,18167494,4.5,33,L,S2,1.1060751334514258,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.019083969465648856,7.814503816793893,1,0.015151515151515152,0.0976,0.2608695652173913,0.0476190476190476,Central Connector,1,0.855,4,76.5
EMP00913,IT Infrastructure,3,4.46,16399062,3.6,47,L,S1,0.9984092847438512,3,3.5,-0.9999999999999998,-0.10115,0.5,0.022900763358778626,7.7854961832061065,2,-0.031002331002331004,0.0092,0.0,0.0,Information Broker,1,0.8300000000000001,2,66.89999999999999
EMP00914,IT Infrastructure,1,3.04,11976928,4.5,44,P,S1,0.7291804932445894,5,4.5,0.9999999999999991,0.52615,0.0,0.003816793893129771,7.972900763358779,0,0.0,0.0431,0.1304347826086956,0.0,Information Broker,1,0.795,1,83.95
EMP00915,IT Infrastructure,1,5.05,13220164,4.0,36,P,S1,0.8048713080928903,4,4.0,-3.14018491736755e-16,0.33525,0.0,0.022900763358778626,7.825190839694656,0,-0.015617715617715619,0.0092,0.0,0.0,Information Broker,1,0.88,1,80.7
EMP00916,IT Infrastructure,1,4.87,15082929,4.8,29,L,S1,0.9182803476645366,4,4.0,-3.14018491736755e-16,0.52615,0.0,0.019083969465648856,7.799618320610687,0,-0.015384615384615385,0.0471,0.1739130434782608,0.0,Central Connector,1,0.7060000000000001,1,59.96
EMP00917,IT Infrastructure,3,5.2,23421052,3.3,51,L,S1,1.4259227616353023,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.0,7.9916030534351155,0,0.0,0.0453,0.1304347826086956,0.0,Information Broker,1,0.8300000000000001,2,66.73333333333333
EMP00918,IT Infrastructure,1,4.83,11324316,4.0,44,P,S1,0.689448106103468,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.003816793893129771,7.942366412213741,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.786,3,72.0
EMP00919,IT Infrastructure,2,1.16,23873520,3.4,41,P,S1,1.4534699623379694,4,3.5,0.9999999999999996,-0.2143,1.0,0.030534351145038167,7.737786259541984,1,-0.00046620046620046707,0.0768,0.1304347826086956,0.0238095238095238,Information Broker,1,0.775,1,83.5
EMP00920,IT Infrastructure,2,2.83,15655611,2.3,47,P,S2,0.953146428785864,2,2.0,-1.570092458683775e-16,0.28315,0.0,0.0,7.963358778625954,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.77,1,90.6
EMP00921,IT Infrastructure,4,1.45,22853450,3.3,31,P,D3,1.3913659615671534,3,3.5,-0.9999999999999998,0.05685000000000001,0.5,0.04961832061068702,7.251526717557252,1,0.029603729603729603,0.0411,0.1304347826086956,0.0,Information Broker,1,0.852,3,79.28
EMP00922,IT Infrastructure,3,4.75,20565350,3.2,39,P,S1,1.252061635232976,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.04198473282442748,7.246946564885496,0,0.07529137529137529,0.0484,0.1739130434782608,0.0,Central Connector,1,0.89,2,95.1
EMP00923,IT Infrastructure,4,1.15,20855592,4.6,36,P,S1,1.2697321768543581,4,4.0,-3.14018491736755e-16,0.52615,0.0,0.019083969465648856,7.851145038167939,1,0.015151515151515152,0.0431,0.1304347826086956,0.0,Information Broker,1,0.8480000000000001,4,64.96000000000001
EMP00924,IT Infrastructure,1,3.01,15276178,4.8,23,L,D3,0.930045752043608,4,4.0,-3.14018491736755e-16,0.1909,0.0,0.05725190839694656,7.177480916030534,2,0.014219114219114218,0.0675,0.1304347826086956,0.0714285714285714,Information Broker,1,0.8,4,77.03999999999999
EMP00925,IT Infrastructure,4,2.65,19568672,2.8,30,L,S1,1.191381788477111,3,3.5,-0.9999999999999998,-0.2143,1.0,0.0,8.0,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.8,1,89.5
EMP00926,IT Infrastructure,2,6.18,14716824,3.3,39,P,S1,0.8959911075121945,4,3.5,0.9999999999999996,-0.2023,1.0,0.026717557251908396,7.813740458015268,0,-0.00046620046620046707,0.0987,0.2608695652173913,0.0598229241445321,Central Connector,1,0.86,4,77.6
EMP00927,IT Infrastructure,2,4.68,14209060,3.8,29,L,S2,0.8650773703692605,4,4.0,-3.14018491736755e-16,-0.11315,0.5,0.019083969465648856,7.841984732824427,0,-0.00046620046620046707,0.0617,0.1304347826086956,0.0476190476190476,Information Broker,1,0.8,1,58.4
EMP00928,IT Infrastructure,1,3.0,11994385,3.8,29,P,S1,0.7302433120133565,4,4.0,-3.14018491736755e-16,-0.2143,1.0,0.011450381679389313,7.893129770992366,0,0.015151515151515152,0.0759,0.1304347826086956,0.0119645848289064,Information Broker,1,0.8725,4,70.675
EMP00929,IT Infrastructure,4,4.23,21902063,4.2,48,P,S1,1.333443525870246,4,4.5,-1.0000000000000007,0.0,0.0,0.04961832061068702,7.180534351145038,1,-0.016083916083916086,0.0092,0.0,0.0,Central Connector,1,0.8300000000000001,2,85.96666666666665
EMP00930,IT Infrastructure,1,6.1,13047035,2.2,42,P,S1,0.7943308515071161,2,1.5,0.9999999999999998,-0.1993,0.5,0.015267175572519083,7.8893129770992365,0,-0.015384615384615385,0.0392,0.1304347826086956,0.0,Information Broker,1,0.9066666666666666,3,86.16666666666667
EMP00931,Research,1,5.93,14517211,4.4,41,P,S2,0.6862331839599156,4,4.5,-1.0000000000000007,0.52615,0.0,0.03435114503816794,7.768320610687023,0,0.060372960372960374,0.0092,0.0,0.0,Central Connector,1,0.8939999999999999,5,75.7
EMP00932,Research,1,2.98,19621770,3.4,46,L,D3,0.9275273123762652,3,3.5,-0.9999999999999998,-0.2023,1.0,0.022900763358778626,7.847328244274809,0,-0.03076923076923077,0.0092,0.0,0.0,Information Broker,1,0.835,3,71.8
EMP00933,Research,1,1.25,16499492,3.5,51,L,S2,0.7799362376754844,3,3.0,-3.14018491736755e-16,-0.2263,1.0,0.026717557251908396,7.786641221374046,0,-0.015384615384615385,0.0092,0.0,0.0,Central Connector,1,0.95,1,69.9
EMP00934,Research,1,6.4,19276939,3.0,51,L,D3,0.9112270412664712,4,3.5,0.9999999999999996,0.05685000000000001,0.5,0.03816793893129771,7.347709923664122,1,-0.06153846153846154,0.0092,0.0,0.0,Information Broker,1,0.732,2,67.78
EMP00935,Research,2,5.64,20626591,3.9,25,P,S1,0.9750255208227626,4,3.5,0.9999999999999996,-0.064,0.5,0.04580152671755725,7.232824427480916,1,-0.031002331002331004,0.0092,0.0,0.0,Central Connector,1,0.8825000000000001,2,77.375
EMP00936,Research,2,4.02,24085453,3.3,25,L,S3,1.1385270283187936,4,3.5,0.9999999999999996,-0.2143,1.0,0.03435114503816794,7.709160305343511,0,-0.031235431235431238,0.085,0.2608695652173913,0.0,Central Connector,1,0.77,2,73.325
EMP00937,Research,1,4.98,19926783,3.9,25,P,S1,0.941945373954289,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.011450381679389313,7.866030534351145,0,0.030303030303030304,0.0392,0.1304347826086956,0.0,Central Connector,1,0.7333333333333334,1,74.96666666666667
EMP00938,Research,1,2.42,16312718,3.7,22,P,S1,0.7711073712561061,4,3.5,0.9999999999999996,0.0,0.0,0.026717557251908396,7.819083969465648,0,-0.00046620046620046707,0.0428,0.1304347826086956,0.0119645848289064,Information Broker,1,0.8525,4,85.75
EMP00939,Research,2,3.11,22400997,3.5,42,P,S1,1.0589022571337234,3,3.0,-3.14018491736755e-16,0.0,0.0,0.03435114503816794,7.708015267175573,0,-0.01631701631701632,0.0535,0.1304347826086956,0.0476190476190476,Central Connector,1,0.95,1,76.9
EMP00940,Research,4,3.72,31151955,3.6,25,P,S1,1.4725628267183009,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.06870229007633588,7.048091603053435,0,-0.03146853146853147,0.0379,0.1304347826086956,0.0,Information Broker,1,0.752,2,69.76
EMP00941,Research,2,5.12,14583655,2.9,32,P,S1,0.6893740129852037,3,3.5,-0.9999999999999998,0.03484999999999999,0.5,0.019083969465648856,7.474809160305344,0,0.03006993006993007,0.0901,0.2608695652173913,0.0,Central Connector,1,0.8320000000000001,3,74.72
EMP00942,Research,4,5.08,30923805,2.9,41,L,S1,1.4617781036113313,4,3.5,0.9999999999999996,-0.10115,0.5,0.019083969465648856,7.849618320610687,0,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.7859999999999999,2,71.96
EMP00943,Research,3,5.31,22535372,2.5,50,L,S2,1.0652542061475259,4,3.5,0.9999999999999996,-0.2143,1.0,0.03435114503816794,7.743893129770993,1,0.07575757575757576,0.0392,0.1304347826086956,0.0,Information Broker,1,0.8160000000000001,3,80.06
EMP00944,Research,3,6.12,25680661,4.7,29,P,S1,1.2139330181413792,5,5.0,-1.0721261933235726e-15,0.52615,0.0,0.003816793893129771,7.98587786259542,0,0.0,0.1087,0.2608695652173913,0.0357142857142857,Central Connector,0,0.78,1,67.05
EMP00945,Research,2,2.4,23145336,3.1,31,L,S2,1.0940873985438426,4,3.5,0.9999999999999996,-0.064,0.5,0.03435114503816794,7.423282442748092,0,-0.00046620046620046707,0.0431,0.1304347826086956,0.0,Central Connector,1,0.7866666666666666,2,74.43333333333332
EMP00946,Research,1,4.58,17023754,3.2,23,P,S1,0.8047182692578037,3,3.0,-3.14018491736755e-16,0.0,0.0,0.011450381679389313,7.8622137404580155,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.78,0,81.4
EMP00947,Research,2,2.8,20667720,4.2,32,L,D3,0.9769697017417482,4,4.0,-3.14018491736755e-16,0.52615,0.0,0.011450381679389313,7.90763358778626,0,-0.03076923076923077,0.0092,0.0,0.0,Central Connector,1,0.8400000000000001,5,74.26
EMP00948,Research,3,2.12,27548986,3.8,48,L,S1,1.3022493354713338,4,3.5,0.9999999999999996,0.0,0.0,0.007633587786259542,7.91908396946565,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.81,1,69.25
EMP00949,Research,3,4.17,30379349,2.4,38,L,S1,1.4360414952224279,3,2.5,0.9999999999999994,-0.08530000000000001,0.5,0.026717557251908396,7.45,1,-0.015617715617715619,0.0379,0.1304347826086956,0.0,Information Broker,1,0.51,0,78.3
EMP00950,Research,2,3.44,15830994,3.9,27,P,S1,0.7483361244711756,3,3.5,-0.9999999999999998,0.10600000000000001,0.5,0.07251908396946564,7.1076335877862595,0,-0.0011655011655011677,0.1401,0.4782608695652174,0.0,Central Connector,0,0.7966666666666665,2,75.60000000000001
EMP00951,Research,2,1.51,25762799,1.5,40,P,S1,1.2178157075411613,3,2.5,0.9999999999999994,-0.10730000000000003,0.5,0.015267175572519083,7.899236641221374,1,0.015151515151515152,0.0464,0.1304347826086956,0.0,Information Broker,1,0.784,2,77.28
EMP00952,Research,2,5.61,18121142,3.3,33,L,D3,0.8565921492530316,4,4.0,-3.14018491736755e-16,-0.2263,1.0,0.007633587786259542,7.920992366412214,0,0.0,0.0695,0.2608695652173913,0.0,Central Connector,1,0.84,1,83.3
EMP00953,Research,2,2.43,15404879,3.8,30,P,S2,0.7281935328133786,3,3.5,-0.9999999999999998,-0.2263,1.0,0.030534351145038167,7.743511450381679,0,-0.015617715617715619,0.0992,0.2608695652173913,0.0595238095238095,Central Connector,1,0.72,0,97.1
EMP00954,Research,1,3.57,15133044,2.6,24,L,S1,0.7153438058539962,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.007633587786259542,7.9553435114503825,0,-0.015384615384615385,0.0743,0.1304347826086956,0.0,Information Broker,1,0.8699999999999999,4,62.220000000000006
EMP00955,Research,1,1.81,15818171,3.9,32,P,S1,0.7477299771803552,3,3.0,-3.14018491736755e-16,-0.17715,1.0,0.04580152671755725,7.279007633587786,0,-0.0006993006993007006,0.1287,0.391304347826087,0.0,Central Connector,0,0.78,3,72.38
EMP00956,Research,1,5.24,16393788,3.6,35,P,S1,0.7749395759560054,3,3.5,-0.9999999999999998,-0.2023,1.0,0.015267175572519083,7.8816793893129775,0,-0.046153846153846156,0.0092,0.0,0.0,Information Broker,1,0.7949999999999999,1,81.35
EMP00957,Research,1,5.62,16090791,3.5,24,L,S1,0.7606168113395578,4,4.0,-3.14018491736755e-16,-0.11315,0.5,0.015267175572519083,7.873664122137405,0,-0.00023310023310023353,0.0464,0.1304347826086956,0.0,Information Broker,1,0.782,3,77.6
EMP00958,Research,1,4.28,15444944,3.3,49,L,S2,0.7300874181137543,3,3.5,-0.9999999999999998,-0.11315,0.5,0.026717557251908396,7.824809160305343,1,-0.0006993006993007006,0.1623,0.2608695652173913,0.2619047619047619,Central Connector,0,0.9199999999999999,2,85.85
EMP00959,Research,3,2.52,24816002,4.0,33,L,S1,1.1730603120403522,5,5.0,-1.0721261933235726e-15,0.3818,0.0,0.030534351145038167,7.746564885496183,0,0.014685314685314685,0.0464,0.1304347826086956,0.0,Information Broker,1,0.89,5,65.36
EMP00960,Research,1,5.56,10996742,2.5,33,L,S1,0.5198194939679344,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.03816793893129771,7.339312977099237,0,-0.016083916083916086,0.057,0.1304347826086956,0.0595238095238095,Central Connector,1,0.59,0,78.2
EMP00961,Research,2,2.66,19903061,4.3,23,P,S2,0.9408240274649463,4,4.5,-1.0000000000000007,0.3818,0.0,0.030534351145038167,7.77175572519084,0,-0.00023310023310023353,0.0431,0.1304347826086956,0.0,Information Broker,1,0.8425,3,88.4
EMP00962,Research,5,2.97,33940559,3.0,33,L,S2,1.6043810252499167,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.03435114503816794,7.758778625954198,0,-0.00046620046620046707,0.0392,0.1304347826086956,0.0,Information Broker,1,0.778,2,80.24
EMP00963,Research,1,6.35,16834544,2.9,27,L,S1,0.7957742523431872,3,3.5,-0.9999999999999998,-0.11315,0.5,0.026717557251908396,7.73969465648855,1,0.0,0.0092,0.0,0.0,Information Broker,1,0.73,0,75.6
EMP00964,Research,2,1.19,20605290,4.0,48,P,S1,0.9740186157738845,5,5.0,-1.0721261933235726e-15,0.6705,0.0,0.003816793893129771,7.962595419847328,0,-0.015384615384615385,0.1143,0.391304347826087,0.0119047619047619,Central Connector,0,0.6925,1,83.575
EMP00965,Research,1,4.49,14637917,3.4,30,P,S1,0.6919389949936648,3,3.0,-3.14018491736755e-16,0.0,0.0,0.0648854961832061,7.087404580152672,0,-0.03146853146853147,0.0427,0.1304347826086956,0.0119047619047619,Information Broker,1,0.6466666666666666,0,84.10000000000001
EMP00966,Research,3,1.75,22351459,2.9,25,L,S1,1.0565605801086386,4,4.0,-3.14018491736755e-16,-0.10115,0.5,0.0,8.020992366412214,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.9066666666666666,3,84.46666666666665
EMP00967,Research,2,3.08,23487703,2.2,38,L,S1,1.1102711955894875,2,2.0,-1.570092458683775e-16,-0.37645,1.0,0.003816793893129771,7.989312977099236,0,0.015151515151515152,0.0837,0.1304347826086956,0.1435750179468772,Information Broker,1,0.8366666666666666,2,75.83333333333333
EMP00968,Research,1,1.73,15377001,3.2,29,P,S3,0.7268757308814211,4,3.5,0.9999999999999996,0.06885000000000001,0.5,0.05725190839694656,7.1499999999999995,0,-0.031701631701631705,0.069,0.2608695652173913,0.0,Central Connector,1,0.85,2,69.03333333333333
EMP00969,Research,3,5.89,20095494,2.1,48,P,D3,0.9499203966152575,3,3.0,-3.14018491736755e-16,-0.37645,1.0,0.003816793893129771,7.977480916030534,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.75,3,70.38
EMP00970,Research,2,4.33,21713744,4.6,28,L,S1,1.0264155891107811,5,4.5,0.9999999999999991,0.3818,0.0,0.019083969465648856,7.846183206106869,0,-0.00046620046620046707,0.0999,0.1304347826086956,0.2023809523809523,Central Connector,1,0.72,0,91.2
EMP00971,Research,2,3.59,15447382,4.0,34,L,S1,0.730202663149629,5,5.0,-1.0721261933235726e-15,0.3818,0.0,0.011450381679389313,7.914503816793893,0,-0.03076923076923077,0.0392,0.1304347826086956,0.0,Information Broker,1,0.6759999999999999,2,72.92
